order_id,customer_id,order_date,meal_category,dietary_preference,order_value
549,89,2024-08-17,Dinner,None,47.05
550,89,2024-08-17,Breakfast,None,26.74
551,89,2024-08-26,Breakfast,None,15.67
552,90,2024-02-18,Dinner,Gluten-Free,26.55
553,90,2024-02-19,Dinner,Gluten-Free,19.3
554,90,2024-02-15,Breakfast,Gluten-Free,31.86
555,90,2024-02-14,Dinner,Gluten-Free,22.2
556,90,2024-02-01,Breakfast,Gluten-Free,22.15
557,90,2024-02-02,Dinner,Gluten-Free,21.72
558,90,2024-02-17,Lunch,Gluten-Free,15.34
559,90,2024-02-16,Breakfast,Gluten-Free,34.84
560,90,2024-02-08,Dinner,Gluten-Free,35.65
561,91,2024-06-13,Breakfast,None,16.86
562,91,2024-06-16,Lunch,None,40.87
563,91,2024-06-14,Breakfast,None,39.96
564,91,2024-06-18,Dinner,None,22.44
565,91,2024-06-17,Breakfast,None,34.39
566,91,2024-06-17,Breakfast,None,49.29
567,92,2024-08-25,Breakfast,None,33.5
568,92,2024-07-31,Breakfast,None,14.05
569,92,2024-07-31,Breakfast,None,36.72
570,92,2024-08-21,Lunch,None,37.19
571,92,2024-08-18,Dinner,None,25.13
572,92,2024-08-16,Lunch,None,37.91
573,92,2024-08-02,Breakfast,None,48.94
574,92,2024-08-26,Breakfast,None,34.46
575,92,2024-08-18,Dinner,None,44.86
576,92,2024-08-26,Breakfast,None,24.84
577,93,2024-03-09,Dinner,Vegan,30.25
578,93,2024-03-06,Breakfast,Vegan,47.39
579,93,2024-03-09,Lunch,Vegan,33.94
580,93,2024-03-10,Breakfast,Vegan,38.67
581,93,2024-03-07,Lunch,Vegan,16.93
582,93,2024-03-08,Dinner,Vegan,34.8
583,93,2024-03-10,Dinner,Vegan,36.8
584,93,2024-03-06,Breakfast,Vegan,15.19
585,93,2024-03-10,Breakfast,Vegan,25.31
586,94,2024-06-01,Dinner,Vegetarian,40.22
587,94,2024-05-21,Breakfast,Vegetarian,17.79
588,94,2024-06-06,Dinner,Vegetarian,47.09
589,94,2024-05-20,Dinner,Vegetarian,35.23
590,94,2024-06-03,Breakfast,Vegetarian,41.3
591,94,2024-06-11,Lunch,Vegetarian,36.77
592,94,2024-05-15,Breakfast,Vegetarian,40.0
593,94,2024-05-15,Dinner,Vegetarian,36.81
594,95,2024-07-26,Dinner,Keto,20.41
595,95,2024-07-25,Lunch,Keto,23.35
596,95,2024-07-25,Breakfast,Keto,48.45
597,95,2024-07-28,Breakfast,Keto,11.13
598,95,2024-07-23,Lunch,Keto,41.53
599,95,2024-07-25,Breakfast,Keto,29.44
600,95,2024-07-25,Lunch,Keto,20.18
601,95,2024-07-24,Lunch,Keto,24.33
602,95,2024-07-25,Breakfast,Keto,30.49
603,96,2024-06-27,Lunch,Vegetarian,20.51
604,96,2024-06-27,Dinner,Vegetarian,41.86
605,96,2024-06-30,Breakfast,Vegetarian,32.1
606,96,2024-06-26,Lunch,Vegetarian,20.69
607,97,2024-05-24,Dinner,None,45.09
608,98,2024-01-05,Lunch,Keto,26.96
609,99,2024-05-20,Lunch,Vegan,35.01
610,99,2024-05-17,Dinner,Vegan,23.04
611,99,2024-05-18,Dinner,Vegan,38.07
612,99,2024-05-16,Lunch,Vegan,20.58
613,99,2024-05-18,Breakfast,Vegan,43.99
614,99,2024-05-19,Dinner,Vegan,25.81
615,99,2024-05-17,Lunch,Vegan,18.85
616,99,2024-05-20,Lunch,Vegan,12.72
617,99,2024-05-22,Dinner,Vegan,10.54
618,99,2024-05-19,Breakfast,Vegan,49.37
619,100,2024-04-15,Dinner,Vegan,12.04
620,100,2024-04-15,Lunch,Vegan,23.59
621,100,2024-04-13,Breakfast,Vegan,30.71
622,100,2024-04-16,Breakfast,Vegan,11.41
623,100,2024-04-12,Lunch,Vegan,17.46
624,100,2024-04-17,Dinner,Vegan,37.08
625,100,2024-04-11,Lunch,Vegan,39.39
626,100,2024-04-12,Lunch,Vegan,33.27
627,100,2024-04-12,Lunch,Vegan,33.33
628,101,2023-12-28,Dinner,Vegan,29.83
629,101,2024-01-01,Lunch,Vegan,37.99
630,101,2023-12-31,Lunch,Vegan,31.42
631,101,2023-12-25,Breakfast,Vegan,41.37
632,101,2024-01-20,Dinner,Vegan,25.69
633,101,2023-12-31,Lunch,Vegan,11.06
634,101,2024-01-06,Dinner,Vegan,46.64
635,101,2023-12-30,Lunch,Vegan,28.73
636,101,2024-01-05,Dinner,Vegan,35.94
637,101,2023-12-28,Breakfast,Vegan,33.55
638,102,2024-04-02,Breakfast,Vegan,28.55
639,102,2024-03-31,Lunch,Vegan,29.81
640,102,2024-03-30,Breakfast,Vegan,47.77
641,102,2024-03-31,Dinner,Vegan,47.02
642,102,2024-04-02,Breakfast,Vegan,19.94
643,102,2024-04-02,Breakfast,Vegan,31.84
644,102,2024-03-31,Lunch,Vegan,23.58
645,102,2024-03-31,Dinner,Vegan,34.91
646,102,2024-03-30,Breakfast,Vegan,10.94
647,102,2024-03-31,Dinner,Vegan,21.63
648,103,2024-07-18,Lunch,Vegetarian,46.23
649,103,2024-07-31,Lunch,Vegetarian,16.29
650,103,2024-07-23,Breakfast,Vegetarian,14.93
651,104,2023-12-25,Breakfast,Vegetarian,28.23
652,104,2023-12-18,Dinner,Vegetarian,39.72
653,104,2023-12-28,Lunch,Vegetarian,48.01
654,104,2023-12-28,Lunch,Vegetarian,42.46
655,104,2023-12-20,Breakfast,Vegetarian,32.67
656,104,2023-12-21,Lunch,Vegetarian,40.67
657,104,2023-12-15,Breakfast,Vegetarian,47.64
658,105,2024-02-21,Lunch,Gluten-Free,18.84
659,105,2024-02-08,Lunch,Gluten-Free,39.87
660,105,2024-02-09,Dinner,Gluten-Free,15.19
661,106,2024-06-05,Dinner,None,46.2
662,106,2024-05-31,Dinner,None,16.76
663,107,2024-06-01,Lunch,Keto,18.81
664,107,2024-06-07,Dinner,Keto,10.63
665,107,2024-06-06,Breakfast,Keto,28.21
666,107,2024-06-02,Dinner,Keto,47.84
667,107,2024-06-05,Breakfast,Keto,36.03
668,107,2024-06-02,Breakfast,Keto,31.43
669,107,2024-06-05,Dinner,Keto,16.06
670,108,2024-03-22,Breakfast,Gluten-Free,34.6
671,108,2024-03-23,Breakfast,Gluten-Free,31.73
672,108,2024-03-22,Dinner,Gluten-Free,45.3
673,109,2024-07-16,Dinner,Vegan,18.38
674,110,2024-01-01,Dinner,Vegetarian,12.48
675,110,2024-01-11,Lunch,Vegetarian,27.86
676,110,2024-01-17,Dinner,Vegetarian,11.06
677,110,2024-01-11,Dinner,Vegetarian,34.7
678,110,2024-01-17,Breakfast,Vegetarian,46.77
679,110,2024-01-24,Dinner,Vegetarian,27.88
680,110,2023-12-29,Dinner,Vegetarian,36.01
681,110,2024-01-11,Dinner,Vegetarian,26.4
682,110,2024-01-19,Lunch,Vegetarian,28.9
683,110,2024-01-17,Lunch,Vegetarian,11.68
684,111,2024-08-14,Breakfast,Keto,44.79
685,111,2024-08-16,Lunch,Keto,46.5
686,111,2024-08-21,Breakfast,Keto,28.86
687,111,2024-08-26,Dinner,Keto,40.0
688,111,2024-08-12,Lunch,Keto,14.14
689,112,2024-11-10,Lunch,Gluten-Free,14.69
690,112,2024-11-03,Lunch,Gluten-Free,35.3
691,112,2024-11-06,Breakfast,Gluten-Free,23.74
692,112,2024-10-29,Dinner,Gluten-Free,34.71
693,112,2024-10-23,Dinner,Gluten-Free,36.67
694,112,2024-10-23,Breakfast,Gluten-Free,27.07
695,112,2024-11-08,Breakfast,Gluten-Free,44.06
696,112,2024-11-04,Dinner,Gluten-Free,34.88
697,112,2024-11-09,Breakfast,Gluten-Free,13.05
698,113,2024-05-14,Dinner,Keto,10.69
699,113,2024-05-09,Lunch,Keto,16.49
700,113,2024-05-12,Lunch,Keto,28.27
701,113,2024-05-11,Breakfast,Keto,21.9
702,113,2024-05-13,Dinner,Keto,13.06
703,114,2024-02-25,Lunch,Gluten-Free,40.5
704,114,2024-02-29,Dinner,Gluten-Free,35.29
705,114,2024-02-25,Dinner,Gluten-Free,13.84
706,114,2024-02-29,Breakfast,Gluten-Free,23.64
707,114,2024-02-27,Dinner,Gluten-Free,31.22
708,114,2024-03-01,Dinner,Gluten-Free,47.75
709,114,2024-03-02,Lunch,Gluten-Free,35.04
710,115,2024-05-14,Breakfast,None,22.8
711,115,2024-05-08,Breakfast,None,49.58
712,115,2024-05-14,Lunch,None,25.85
713,115,2024-05-08,Lunch,None,18.56
714,115,2024-05-12,Breakfast,None,45.42
715,115,2024-05-10,Dinner,None,20.4
716,115,2024-05-10,Dinner,None,38.61
717,116,2024-07-22,Breakfast,Keto,28.86
718,116,2024-08-10,Lunch,Keto,49.67
719,117,2024-02-02,Lunch,None,16.16
720,117,2024-02-06,Dinner,None,30.56
721,118,2024-01-09,Breakfast,Gluten-Free,28.74
722,118,2024-01-08,Lunch,Gluten-Free,38.36
723,119,2024-11-02,Breakfast,Gluten-Free,22.91
724,119,2024-10-22,Breakfast,Gluten-Free,22.19
725,119,2024-10-15,Dinner,Gluten-Free,15.63
726,119,2024-11-04,Dinner,Gluten-Free,41.67
727,120,2024-02-03,Dinner,Vegetarian,34.25
728,120,2024-01-31,Lunch,Vegetarian,28.4
729,120,2024-02-01,Breakfast,Vegetarian,36.5
730,120,2024-02-02,Dinner,Vegetarian,48.51
731,120,2024-02-01,Lunch,Vegetarian,28.39
732,120,2024-02-02,Dinner,Vegetarian,25.2
733,120,2024-01-30,Dinner,Vegetarian,47.89
734,120,2024-01-31,Dinner,Vegetarian,35.58
735,120,2024-02-04,Lunch,Vegetarian,16.52
736,121,2024-09-19,Breakfast,None,24.53
737,121,2024-09-17,Dinner,None,41.7
738,121,2024-09-21,Breakfast,None,36.8
739,121,2024-09-18,Breakfast,None,16.86
740,121,2024-09-20,Dinner,None,36.67
741,121,2024-09-15,Breakfast,None,18.64
742,121,2024-09-20,Dinner,None,26.05
743,122,2024-01-30,Dinner,Vegetarian,38.24
744,122,2024-01-11,Breakfast,Vegetarian,44.24
745,123,2023-12-19,Dinner,Vegan,23.61
746,123,2023-12-02,Dinner,Vegan,43.78
747,123,2023-12-01,Lunch,Vegan,43.93
748,123,2023-12-03,Breakfast,Vegan,39.19
749,123,2023-12-13,Breakfast,Vegan,20.72
750,124,2024-08-04,Dinner,None,32.1
751,124,2024-07-29,Breakfast,None,21.81
752,124,2024-08-03,Dinner,None,31.24
753,124,2024-07-31,Breakfast,None,27.85
754,124,2024-08-02,Breakfast,None,41.71
755,124,2024-08-04,Dinner,None,30.8
756,124,2024-08-01,Dinner,None,44.73
757,124,2024-08-02,Breakfast,None,25.84
758,125,2024-04-03,Lunch,Keto,26.01
759,125,2024-04-02,Breakfast,Keto,13.95
760,125,2024-04-02,Breakfast,Keto,27.66
761,125,2024-03-30,Lunch,Keto,13.55
762,125,2024-03-31,Lunch,Keto,23.0
763,125,2024-04-02,Lunch,Keto,34.01
764,125,2024-04-05,Dinner,Keto,10.87
765,125,2024-03-30,Dinner,Keto,17.08
766,125,2024-04-02,Breakfast,Keto,45.57
767,125,2024-04-04,Breakfast,Keto,12.13
768,126,2024-04-03,Breakfast,None,16.1
769,126,2024-04-02,Breakfast,None,43.03
770,126,2024-04-04,Breakfast,None,14.31
771,126,2024-04-02,Breakfast,None,39.85
772,126,2024-04-02,Lunch,None,47.27
773,126,2024-04-01,Lunch,None,33.93
774,126,2024-03-31,Lunch,None,27.44
775,127,2024-09-25,Lunch,Vegetarian,25.36
776,127,2024-09-26,Dinner,Vegetarian,49.16
777,127,2024-09-30,Lunch,Vegetarian,43.08
778,127,2024-10-01,Breakfast,Vegetarian,30.6
779,128,2024-04-04,Lunch,None,46.61
780,128,2024-03-29,Lunch,None,13.73
781,128,2024-03-20,Breakfast,None,29.78
782,128,2024-04-08,Breakfast,None,33.35
783,128,2024-04-08,Lunch,None,15.49
784,128,2024-04-05,Breakfast,None,46.57
785,128,2024-04-03,Breakfast,None,22.65
786,128,2024-03-31,Lunch,None,38.49
787,128,2024-04-10,Breakfast,None,32.94
788,128,2024-04-07,Dinner,None,12.32
789,129,2024-02-18,Lunch,Vegan,35.56
790,129,2024-02-03,Breakfast,Vegan,26.58
791,129,2024-02-14,Breakfast,Vegan,29.68
792,130,2024-01-01,Lunch,Vegan,20.71
793,130,2024-01-03,Dinner,Vegan,28.96
794,130,2023-12-20,Lunch,Vegan,28.18
795,130,2023-12-22,Dinner,Vegan,43.04
796,130,2024-01-08,Breakfast,Vegan,24.42
797,130,2023-12-18,Lunch,Vegan,36.65
798,130,2023-12-30,Dinner,Vegan,41.28
799,130,2023-12-15,Lunch,Vegan,46.13
800,131,2023-12-25,Lunch,None,44.4
801,131,2023-12-25,Breakfast,None,17.79
802,131,2023-12-29,Breakfast,None,19.77
803,131,2023-12-25,Dinner,None,16.78
804,131,2023-12-25,Lunch,None,10.23
805,131,2023-12-25,Lunch,None,15.72
806,131,2023-12-29,Breakfast,None,27.47
807,131,2023-12-28,Dinner,None,40.73
808,132,2024-08-04,Breakfast,Keto,44.83
809,132,2024-08-07,Dinner,Keto,24.76
810,132,2024-08-06,Lunch,Keto,39.39
811,132,2024-08-03,Lunch,Keto,20.06
812,132,2024-08-04,Dinner,Keto,31.3
813,132,2024-08-06,Dinner,Keto,12.35
814,132,2024-08-04,Dinner,Keto,23.22
815,132,2024-08-07,Lunch,Keto,39.57
816,133,2024-11-07,Dinner,Vegan,26.72
817,133,2024-11-08,Lunch,Vegan,43.86
818,133,2024-11-06,Lunch,Vegan,41.42
819,133,2024-11-04,Dinner,Vegan,44.6
820,133,2024-11-08,Breakfast,Vegan,19.69
821,134,2024-10-18,Breakfast,Vegetarian,16.66
822,134,2024-11-11,Dinner,Vegetarian,28.11
823,135,2024-08-25,Breakfast,Keto,39.82
824,135,2024-08-15,Breakfast,Keto,25.31
825,135,2024-08-18,Dinner,Keto,23.07
826,135,2024-08-18,Breakfast,Keto,28.23
827,135,2024-08-28,Lunch,Keto,22.84
828,135,2024-08-14,Breakfast,Keto,18.64
829,135,2024-09-06,Lunch,Keto,15.03
830,135,2024-08-27,Breakfast,Keto,13.01
831,135,2024-09-02,Breakfast,Keto,17.22
832,136,2024-07-17,Lunch,Vegetarian,38.95
833,136,2024-07-17,Lunch,Vegetarian,15.88
834,137,2024-05-26,Dinner,Vegetarian,25.74
835,137,2024-05-14,Lunch,Vegetarian,29.59
836,137,2024-05-09,Dinner,Vegetarian,36.42
837,137,2024-05-17,Breakfast,Vegetarian,36.67
838,138,2024-02-18,Breakfast,Gluten-Free,25.66
839,138,2024-02-24,Lunch,Gluten-Free,10.53
840,139,2024-08-17,Dinner,Gluten-Free,22.61
841,139,2024-08-27,Dinner,Gluten-Free,39.91
842,139,2024-08-20,Dinner,Gluten-Free,45.73
843,140,2024-06-29,Lunch,Gluten-Free,16.68
844,140,2024-06-29,Lunch,Gluten-Free,48.44
845,140,2024-07-01,Lunch,Gluten-Free,21.17
846,140,2024-07-02,Breakfast,Gluten-Free,12.09
847,140,2024-07-02,Dinner,Gluten-Free,29.14
848,140,2024-06-27,Dinner,Gluten-Free,36.29
849,140,2024-06-29,Dinner,Gluten-Free,47.68
850,140,2024-07-03,Breakfast,Gluten-Free,19.01
851,140,2024-07-02,Dinner,Gluten-Free,47.04
852,141,2024-04-26,Lunch,Vegetarian,45.33
853,141,2024-05-02,Dinner,Vegetarian,37.01
854,141,2024-04-29,Dinner,Vegetarian,17.74
855,141,2024-04-26,Lunch,Vegetarian,41.67
856,141,2024-05-01,Dinner,Vegetarian,41.24
857,142,2024-05-21,Lunch,Gluten-Free,45.81
858,142,2024-05-14,Breakfast,Gluten-Free,49.65
859,142,2024-05-26,Lunch,Gluten-Free,43.44
860,142,2024-05-25,Lunch,Gluten-Free,21.5
861,142,2024-05-01,Lunch,Gluten-Free,13.92
862,142,2024-05-13,Breakfast,Gluten-Free,27.45
863,142,2024-05-19,Dinner,Gluten-Free,32.9
864,142,2024-05-11,Lunch,Gluten-Free,15.55
865,142,2024-05-25,Breakfast,Gluten-Free,39.11
866,143,2024-11-21,Breakfast,Keto,14.16
867,143,2024-11-27,Breakfast,Keto,33.81
868,144,2024-05-10,Breakfast,Gluten-Free,32.94
869,144,2024-05-09,Breakfast,Gluten-Free,29.5
870,144,2024-05-09,Lunch,Gluten-Free,48.34
871,144,2024-05-10,Dinner,Gluten-Free,48.1
872,145,2024-09-05,Lunch,None,10.56
873,145,2024-09-08,Breakfast,None,15.25
874,145,2024-09-10,Lunch,None,35.8
875,145,2024-09-05,Dinner,None,20.0
876,145,2024-09-05,Breakfast,None,46.8
877,145,2024-09-05,Dinner,None,47.49
878,145,2024-09-07,Lunch,None,16.8
879,145,2024-09-09,Dinner,None,45.54
880,146,2024-10-28,Breakfast,None,43.53
881,147,2024-02-18,Lunch,Vegan,33.81
882,147,2024-02-16,Dinner,Vegan,45.25
883,147,2024-02-19,Dinner,Vegan,24.87
884,147,2024-02-13,Breakfast,Vegan,40.51
885,147,2024-02-19,Dinner,Vegan,44.15
886,148,2024-12-09,Dinner,Vegan,15.03
887,148,2024-12-16,Breakfast,Vegan,18.93
888,148,2024-12-16,Breakfast,Vegan,28.34
889,149,2024-06-22,Dinner,Vegan,17.22
890,149,2024-06-07,Breakfast,Vegan,22.49
891,149,2024-06-13,Lunch,Vegan,10.23
892,149,2024-07-01,Dinner,Vegan,45.48
893,149,2024-06-29,Breakfast,Vegan,40.42
894,149,2024-06-28,Lunch,Vegan,14.01
895,149,2024-06-27,Lunch,Vegan,44.6
896,149,2024-06-15,Lunch,Vegan,29.35
897,149,2024-06-30,Lunch,Vegan,16.75
898,150,2024-05-23,Lunch,Vegan,18.69
899,150,2024-05-23,Dinner,Vegan,16.94
900,150,2024-05-23,Lunch,Vegan,12.11
901,150,2024-05-20,Lunch,Vegan,49.65
902,150,2024-05-26,Breakfast,Vegan,37.7
903,151,2024-01-17,Dinner,Vegan,15.68
904,151,2024-01-04,Breakfast,Vegan,24.43
905,151,2024-01-01,Dinner,Vegan,16.89
906,151,2024-01-13,Breakfast,Vegan,39.76
907,152,2024-08-09,Lunch,Gluten-Free,21.6
908,152,2024-08-24,Dinner,Gluten-Free,33.52
909,152,2024-08-30,Breakfast,Gluten-Free,10.12
910,152,2024-08-08,Dinner,Gluten-Free,17.34
911,152,2024-08-23,Lunch,Gluten-Free,21.64
912,152,2024-09-01,Breakfast,Gluten-Free,25.1
913,152,2024-08-15,Dinner,Gluten-Free,12.44
914,152,2024-08-06,Lunch,Gluten-Free,33.96
915,152,2024-08-22,Dinner,Gluten-Free,30.02
916,152,2024-08-25,Dinner,Gluten-Free,45.22
917,153,2023-12-01,Dinner,Vegetarian,45.85
918,154,2024-08-09,Dinner,None,29.8
919,154,2024-08-09,Dinner,None,33.32
920,154,2024-08-08,Dinner,None,36.7
921,154,2024-08-06,Breakfast,None,14.34
922,154,2024-08-07,Lunch,None,16.95
923,154,2024-08-10,Lunch,None,24.27
924,154,2024-08-10,Lunch,None,14.36
925,155,2024-04-23,Dinner,None,40.79
926,155,2024-04-25,Dinner,None,26.1
927,155,2024-04-22,Breakfast,None,33.24
928,155,2024-04-26,Dinner,None,49.57
929,155,2024-04-20,Dinner,None,34.29
930,156,2024-02-24,Dinner,None,21.06
931,156,2024-02-20,Dinner,None,23.92
932,156,2024-02-23,Breakfast,None,39.99
933,156,2024-02-21,Breakfast,None,37.47
934,156,2024-02-21,Lunch,None,37.98
935,156,2024-02-22,Dinner,None,26.94
936,156,2024-02-18,Dinner,None,44.05
937,156,2024-02-22,Dinner,None,27.61
938,157,2024-01-04,Dinner,Keto,17.74
939,157,2023-12-26,Lunch,Keto,41.67
940,157,2023-12-15,Breakfast,Keto,37.44
941,157,2023-12-20,Lunch,Keto,16.18
942,157,2024-01-09,Breakfast,Keto,46.22
943,157,2023-12-12,Dinner,Keto,33.09
944,158,2024-04-02,Dinner,None,24.07
945,158,2024-04-11,Lunch,None,15.06
946,159,2024-10-01,Dinner,None,45.09
947,159,2024-10-06,Dinner,None,37.51
948,159,2024-10-02,Breakfast,None,23.57
949,159,2024-10-04,Dinner,None,39.67
950,159,2024-10-01,Dinner,None,23.9
951,160,2024-10-22,Breakfast,Gluten-Free,27.64
952,160,2024-10-24,Lunch,Gluten-Free,23.62
953,161,2024-03-27,Dinner,Keto,22.27
954,161,2024-03-28,Lunch,Keto,49.28
955,161,2024-03-28,Dinner,Keto,22.6
956,161,2024-03-27,Breakfast,Keto,16.72
957,161,2024-03-27,Dinner,Keto,38.52
958,161,2024-03-23,Breakfast,Keto,41.17
959,161,2024-03-23,Breakfast,Keto,42.3
960,161,2024-03-28,Lunch,Keto,25.5
961,161,2024-03-26,Breakfast,Keto,41.01
962,162,2024-02-19,Breakfast,Vegetarian,28.83
963,162,2024-02-04,Dinner,Vegetarian,44.66
964,162,2024-02-02,Lunch,Vegetarian,25.78
965,162,2024-02-17,Lunch,Vegetarian,47.91
966,163,2024-09-07,Breakfast,None,16.95
967,163,2024-08-11,Breakfast,None,19.41
968,163,2024-08-25,Breakfast,None,26.55
969,163,2024-08-30,Lunch,None,13.85
970,163,2024-08-18,Breakfast,None,41.67
971,163,2024-08-31,Breakfast,None,45.42
972,163,2024-08-13,Dinner,None,21.69
973,164,2024-11-18,Breakfast,None,19.38
974,164,2024-12-05,Breakfast,None,22.52
975,164,2024-12-04,Lunch,None,13.24
976,164,2024-11-17,Breakfast,None,15.06
977,164,2024-11-29,Lunch,None,16.53
978,165,2024-12-09,Lunch,Gluten-Free,21.42
979,165,2024-12-20,Lunch,Gluten-Free,36.64
980,165,2024-12-07,Lunch,Gluten-Free,28.24
981,165,2024-11-24,Dinner,Gluten-Free,14.21
982,165,2024-11-21,Breakfast,Gluten-Free,33.34
983,165,2024-12-17,Breakfast,Gluten-Free,42.0
984,165,2024-12-19,Lunch,Gluten-Free,14.65
985,165,2024-11-25,Breakfast,Gluten-Free,43.12
986,165,2024-12-16,Lunch,Gluten-Free,29.91
987,165,2024-12-04,Dinner,Gluten-Free,13.08
988,166,2024-03-18,Dinner,Gluten-Free,40.2
989,166,2024-03-19,Breakfast,Gluten-Free,27.99
990,166,2024-03-18,Breakfast,Gluten-Free,14.88
991,166,2024-03-22,Dinner,Gluten-Free,40.57
992,166,2024-03-22,Lunch,Gluten-Free,18.93
993,166,2024-03-21,Breakfast,Gluten-Free,28.52
994,167,2024-01-31,Lunch,None,44.46
995,167,2024-01-27,Dinner,None,36.16
996,167,2024-01-30,Dinner,None,42.62
997,167,2024-01-28,Breakfast,None,13.68
998,168,2024-01-04,Breakfast,Vegan,31.55
999,168,2023-12-18,Breakfast,Vegan,25.67
1000,168,2024-01-04,Dinner,Vegan,31.34
1001,168,2023-12-21,Lunch,Vegan,40.49
1002,168,2024-01-09,Breakfast,Vegan,22.38
1003,168,2023-12-18,Lunch,Vegan,18.98
1004,168,2024-01-08,Dinner,Vegan,40.78
1005,169,2024-09-24,Breakfast,Vegetarian,24.16
1006,169,2024-09-04,Dinner,Vegetarian,43.68
1007,169,2024-09-03,Breakfast,Vegetarian,46.42
1008,169,2024-09-22,Breakfast,Vegetarian,10.82
1009,169,2024-09-25,Breakfast,Vegetarian,14.82
1010,169,2024-09-22,Dinner,Vegetarian,17.01
1011,169,2024-09-29,Lunch,Vegetarian,17.91
1012,169,2024-09-19,Dinner,Vegetarian,43.21
1013,170,2024-10-25,Breakfast,Keto,18.62
1014,170,2024-10-29,Lunch,Keto,11.01
1015,171,2024-08-07,Dinner,Vegetarian,24.88
1016,172,2024-04-13,Breakfast,Vegetarian,44.78
1017,172,2024-04-09,Dinner,Vegetarian,16.63
1018,172,2024-04-14,Dinner,Vegetarian,14.38
1019,172,2024-04-10,Lunch,Vegetarian,20.28
1020,172,2024-04-12,Breakfast,Vegetarian,20.74
1021,172,2024-04-11,Dinner,Vegetarian,45.47
1022,173,2024-04-09,Dinner,None,21.21
1023,173,2024-04-07,Dinner,None,49.09
1024,173,2024-04-09,Lunch,None,36.44
1025,173,2024-04-09,Breakfast,None,43.85
1026,173,2024-04-07,Lunch,None,14.12
1027,174,2024-05-14,Dinner,Vegetarian,41.94
1028,174,2024-05-24,Breakfast,Vegetarian,37.43
1029,174,2024-05-04,Dinner,Vegetarian,17.45
1030,174,2024-05-23,Dinner,Vegetarian,40.59
1031,174,2024-05-16,Breakfast,Vegetarian,20.03
1032,174,2024-05-23,Dinner,Vegetarian,31.49
1033,174,2024-04-30,Breakfast,Vegetarian,40.13
1034,174,2024-05-15,Breakfast,Vegetarian,18.14
1035,174,2024-05-13,Breakfast,Vegetarian,32.84
1036,175,2024-07-09,Dinner,Vegetarian,35.48
1037,175,2024-07-11,Lunch,Vegetarian,11.76
1038,175,2024-07-08,Dinner,Vegetarian,14.79
1039,176,2024-03-06,Dinner,Gluten-Free,25.96
1040,176,2024-03-01,Lunch,Gluten-Free,29.46
1041,176,2024-03-19,Lunch,Gluten-Free,24.98
1042,176,2024-03-08,Breakfast,Gluten-Free,47.67
1043,176,2024-03-25,Lunch,Gluten-Free,39.93
1044,176,2024-03-29,Lunch,Gluten-Free,34.93
1045,176,2024-03-06,Lunch,Gluten-Free,44.45
1046,177,2024-10-23,Dinner,Gluten-Free,16.96
1047,177,2024-10-18,Lunch,Gluten-Free,18.72
1048,177,2024-10-28,Dinner,Gluten-Free,19.87
1049,177,2024-10-29,Breakfast,Gluten-Free,14.39
1050,177,2024-10-08,Breakfast,Gluten-Free,12.62
1051,177,2024-11-05,Lunch,Gluten-Free,43.78
1052,177,2024-10-16,Breakfast,Gluten-Free,47.01
1053,177,2024-10-22,Breakfast,Gluten-Free,49.14
1054,177,2024-10-09,Breakfast,Gluten-Free,38.97
1055,177,2024-11-06,Dinner,Gluten-Free,34.49
1056,178,2024-05-17,Breakfast,Vegan,32.4
1057,178,2024-05-16,Lunch,Vegan,39.93
1058,178,2024-05-17,Breakfast,Vegan,40.34
1059,178,2024-05-17,Dinner,Vegan,30.37
1060,178,2024-05-17,Dinner,Vegan,29.35
1061,178,2024-05-15,Lunch,Vegan,44.33
1062,178,2024-05-13,Breakfast,Vegan,36.19
1063,179,2024-09-12,Dinner,Keto,24.27
1064,180,2024-05-23,Lunch,Keto,24.11
1065,180,2024-05-25,Dinner,Keto,16.89
1066,180,2024-05-19,Dinner,Keto,20.89
1067,180,2024-05-21,Dinner,Keto,36.93
1068,180,2024-05-21,Lunch,Keto,40.29
1069,180,2024-05-22,Breakfast,Keto,34.04
1070,180,2024-05-24,Breakfast,Keto,44.32
1071,180,2024-05-21,Lunch,Keto,21.83
1072,181,2023-12-23,Lunch,Vegetarian,32.91
1073,181,2023-12-24,Breakfast,Vegetarian,16.17
1074,181,2023-12-25,Dinner,Vegetarian,44.83
1075,182,2024-04-12,Lunch,Vegan,22.25
1076,182,2024-04-14,Dinner,Vegan,48.07
1077,182,2024-04-12,Breakfast,Vegan,30.3
1078,182,2024-04-13,Lunch,Vegan,11.87
1079,182,2024-04-12,Dinner,Vegan,44.08
1080,182,2024-04-11,Dinner,Vegan,48.09
1081,182,2024-04-15,Breakfast,Vegan,28.11
1082,182,2024-04-16,Lunch,Vegan,12.81
1083,183,2024-10-26,Lunch,Vegetarian,21.77
1084,183,2024-10-19,Lunch,Vegetarian,22.2
1085,183,2024-11-08,Dinner,Vegetarian,29.31
1086,183,2024-10-18,Lunch,Vegetarian,31.31
1087,183,2024-10-27,Lunch,Vegetarian,49.54
1088,183,2024-10-29,Breakfast,Vegetarian,12.63
1089,183,2024-10-16,Dinner,Vegetarian,36.77
1090,183,2024-11-14,Lunch,Vegetarian,19.04
1091,183,2024-11-03,Lunch,Vegetarian,27.67
1092,184,2023-12-21,Lunch,None,30.82
1093,184,2023-12-20,Dinner,None,14.11
